AssetTag_RawWater_RawWater_Plant_INF_Flow_GPM,AssetTag_RawWater_RawWater_P2_Speed_FBK_Scaled,AssetTag_RawWater_RawWater_P3_Speed_FBK_Scaled,AssetTag_RawWater_RawWater_P1START_STOP,AssetTag_RawWater_RawWater_P2START_STOP,AssetTag_RawWater_RawWater_P3START_STOP,AssetTag_RawWater_RawWater_Inf_Flow_Setpoint_Control,AssetTag_RawWater_RawWater_ORP_Scaled,AssetTag_RawWater_RawWater_PH_Scaled,AssetTag_RawWater_RawWater_P2_Speed_CMD_Real,AssetTag_RawWater_RawWater_P3_Speed_CMD_Real,AssetTag_RawWater_RawWater_Inf_Flow_Total_Today,AssetTag_RawWater_RawWater_Inf_Flow_Total_Yesterday,AssetTag_RawWater_RawWater_Inf_Flow_Total_MG,AssetTag_RawWater_RawWater_Inf_Flow_Setpoint
1013.625,51.7125,0.27375,0,1,0,0,545.8125,5.851125,52,54.5,0,0,0,1100
1017.625,51.6375,0.27375,0,1,0,0,545.4375,5.852,52,54.5,0,0,0,1100
1001.875,51.78,0.27375,0,1,0,0,545.4375,5.852875,52,54.5,0,0,0,1100
1025.375,51.85125,0.27375,0,1,0,0,545.25,5.852875,52,54.5,0,0,0,1100
1012.25,51.6525,0.27375,0,1,0,0,545.4375,5.852875,52,54.5,0,0,0,1100
992.625,51.71625,0.27375,0,1,0,0,545.4375,5.85375,52,54.5,0,0,0,1100
1000.625,51.64875,0.27,0,1,0,0,545.625,5.85375,52,54.5,0,0,0,1100
1016.875,51.73125,0.27375,0,1,0,0,545.4375,5.854625,52,54.5,0,0,0,1100
1015.875,51.6825,0.27375,0,1,0,0,545.25,5.856375,52,54.5,0,0,0,1100
1025.75,51.645,0.27375,0,1,0,0,545.4375,5.856375,52,54.5,0,0,0,1100
1023,51.675,0.27,0,1,0,0,545.4375,5.85725,52,54.5,0,0,0,1100
1021.625,51.735,0.27375,0,1,0,0,545.25,5.856375,52,54.5,0,0,0,1100
1014.75,51.68625,0.27,0,1,0,0,545.25,5.85725,52,54.5,0,0,0,1100
1020.5,51.5775,0.27375,0,1,0,0,545.0625,5.85725,52,54.5,0,0,0,1100
1016.875,51.62625,0.27,0,1,0,0,544.875,5.858125,52,54.5,0,0,0,1100
1025,51.74625,0.27,0,1,0,0,544.6875,5.858125,52,54.5,0,0,0,1100
1028.25,51.72375,0.27,0,1,0,0,545.0625,5.858125,52,54.5,0,0,0,1100
1068.875,51.7125,0.27375,0,1,0,0,544.875,5.858125,52,54.5,0,0,0,1100
1091,51.52875,0.27375,0,1,0,0,544.875,5.859,52,54.5,0,0,0,1100
1104.375,51.64875,0.27,0,1,0,0,544.875,5.86075,52,54.5,0,0,0,1100
1117,51.6525,0.27,0,1,0,0,544.875,5.861625,52,54.5,0,0,0,1100
1117.125,51.6225,0.27,0,1,0,0,544.6875,5.8625,52,54.5,0,0,0,1100
1126.5,51.6525,0.26625,0,1,0,0,544.6875,5.861625,52,54.5,0,0,0,1100
1132.375,51.7875,0.27375,0,1,0,0,544.6875,5.861625,52,54.5,0,0,0,1100
1177.5,51.67125,0.27,0,1,0,0,544.6875,5.8625,52,54.5,0,0,0,1100
1186.375,51.71625,0.27,0,1,0,0,544.6875,5.8625,52,54.5,0,0,0,1100
1220.75,51.7425,0.27,0,1,0,0,544.3125,5.863375,52,54.5,0,0,0,1100
1222.5,51.6975,0.27,0,1,0,0,544.125,5.86425,52,54.5,0,0,0,1100
1222.125,51.59625,0.27,0,1,0,0,544.6875,5.865125,52,54.5,0,0,0,1100
1162.75,51.675,0.27375,0,1,0,0,544.6875,5.865125,52,54.5,0,0,0,1100
1150.75,51.6825,0.27375,0,1,0,0,544.6875,5.86425,52,54.5,0,0,0,1100
1201.75,51.70125,0.27,0,1,0,0,544.6875,5.866,52,54.5,0,0,0,1100
1167.375,51.76125,0.27,0,1,0,0,544.5,5.866875,52,54.5,0,0,0,1100
1183.5,51.66375,0.27375,0,1,0,0,544.5,5.866875,52,54.5,0,0,0,1100
1193.625,51.72375,0.27,0,1,0,0,544.5,5.865125,52,54.5,0,0,0,1100
1166.625,51.72,0.27375,0,1,0,0,544.5,5.866,52,54.5,0,0,0,1100
1536.125,51.705,0.27375,0,1,0,0,544.5,5.866,52,54.5,0,0,0,1100
1220,51.79875,0.27375,0,1,0,0,544.125,5.866875,52,54.5,0,0,0,1100
1230.125,51.6075,0.2775,0,1,0,0,543.75,5.86775,52,54.5,0,0,0,1100
1086.875,51.76125,0.27375,0,1,0,0,544.125,5.86775,52,54.5,0,0,0,1100
1179.5,51.7125,0.27375,0,1,0,0,544.5,5.868625,52,54.5,0,0,0,1100
1190.375,51.61125,0.27375,0,1,0,0,544.3125,5.8695,52,54.5,0,0,0,1100
1157.25,51.67875,0.27,0,1,0,0,544.3125,5.87125,52,54.5,0,0,0,1100
1125,51.705,0.27,0,1,0,0,544.3125,5.872125,52,54.5,0,0,0,1100
1201,51.64125,0.27375,0,1,0,0,544.125,5.87125,52,54.5,0,0,0,1100
1181.625,51.8025,0.27375,0,1,0,0,544.125,5.8695,52,54.5,0,0,0,1100
1224.25,51.6825,0.27375,0,1,0,0,544.125,5.8695,52,54.5,0,0,0,1100
1192.125,51.66375,0.27,0,1,0,0,544.125,5.8695,52,54.5,0,0,0,1100
1228.625,51.69375,0.27,0,1,0,0,543.9375,5.870375,52,54.5,0,0,0,1100
1225.625,51.73875,0.27,0,1,0,0,543.5625,5.870375,52,54.5,0,0,0,1100
1173.875,51.66,0.26625,0,1,0,0,544.125,5.870375,52,54.5,0,0,0,1100
1205,51.72,0.27,0,1,0,0,544.125,5.870375,52,54.5,0,0,0,1100
1138.875,51.59625,0.27,0,1,0,0,544.125,5.870375,52,54.5,0,0,0,1100
1188.875,51.5325,0.27375,0,1,0,0,543.9375,5.872125,52,54.5,0,0,0,1100
1185.375,51.585,0.27,0,1,0,0,543.9375,5.873875,52,54.5,0,0,0,1100
1258.875,51.66375,0.27,0,1,0,0,543.9375,5.873,52,54.5,0,0,0,1100
1215.25,51.585,0.27,0,1,0,0,543.9375,5.872125,52,54.5,0,0,0,1100
1239.5,51.73875,0.27,0,1,0,0,543.9375,5.873,52,54.5,0,0,0,1100
1225.125,50.66625,0.27375,0,1,0,0,543.75,5.873875,51,54.5,0,0,0,1100
1163.75,50.74125,0.27375,0,1,0,0,543.375,5.873875,51,54.5,0,0,0,1100
1232.375,50.62125,0.27,0,1,0,0,543.5625,5.87475,51,54.5,0,0,0,1100
1211.625,50.6625,0.27375,0,1,0,0,543.9375,5.875625,51,54.5,0,0,0,1100
1205,50.77875,0.27375,0,1,0,0,543.9375,5.875625,51,54.5,0,0,0,1100
1212.625,50.73,0.27,0,1,0,0,543.9375,5.8765,51,54.5,0,0,0,1100
1161.5,50.625,0.27,0,1,0,0,543.9375,5.8765,51,54.5,0,0,0,1100
1180.625,50.78625,0.27,0,1,0,0,543.75,5.877375,51,54.5,0,0,0,1100
1179.125,50.6625,0.27,0,1,0,0,543.75,5.87825,51,54.5,0,0,0,1100
1244,50.80125,0.27375,0,1,0,0,543.5625,5.879125,51,54.5,0,0,0,1100
1255,50.74875,0.27375,0,1,0,0,543.5625,5.8765,51,54.5,0,0,0,1100
1229.875,50.7075,0.27375,0,1,0,0,543.375,5.877375,51,54.5,0,0,0,1100
1197.625,50.68125,0.27,0,1,0,0,543,5.877375,51,54.5,0,0,0,1100
1303.125,50.83875,0.27,0,1,0,0,543,5.87825,51,54.5,0,0,0,1100
1237.375,50.61375,0.27375,0,1,0,0,543.375,5.877375,51,54.5,0,0,0,1100
1278.125,50.82,0.27,0,1,0,0,543.375,5.877375,51,54.5,0,0,0,1100
1258.5,50.66625,0.27375,0,1,0,0,543.1875,5.87825,51,54.5,0,0,0,1100
1198.125,50.59125,0.27375,0,1,0,0,543.1875,5.87825,51,54.5,0,0,0,1100
1152.125,50.70375,0.27375,0,1,0,0,543.1875,5.87825,51,54.5,0,0,0,1100
1063.375,50.64,0.27,0,1,0,0,543,5.880875,51,54.5,0,0,0,1100
1252.625,50.75625,0.27375,0,1,0,0,543,5.88175,51,54.5,0,0,0,1100
1340.375,50.82,0.27375,0,1,0,0,543,5.882625,51,54.5,0,0,0,1100
1243.75,50.67,0.27375,0,1,0,0,543,5.88175,51,54.5,0,0,0,1100
1136.75,50.77125,0.27375,0,1,0,0,543,5.880875,51,54.5,0,0,0,1100
1177.5,50.68875,0.27,0,1,0,0,542.8125,5.880875,51,54.5,0,0,0,1100
1298.5,50.71125,0.27375,0,1,0,0,542.4375,5.880875,51,54.5,0,0,0,1100
1203,50.57625,0.27,0,1,0,0,542.4375,5.88175,51,54.5,0,0,0,1100
1194.125,50.7,0.27375,0,1,0,0,542.8125,5.88175,51,54.5,0,0,0,1100
1113.75,50.6475,0.27375,0,1,0,0,542.8125,5.882625,51,54.5,0,0,0,1100
1103.625,50.74125,0.27375,0,1,0,0,542.8125,5.882625,51,54.5,0,0,0,1100
1172.375,50.64375,0.27375,0,1,0,0,542.625,5.88525,51,54.5,0,0,0,1100
1186.125,50.71125,0.27375,0,1,0,0,542.625,5.88525,51,54.5,0,0,0,1100
1153,50.57625,0.27,0,1,0,0,542.8125,5.88525,51,54.5,0,0,0,1100
1124.375,50.63625,0.27,0,1,0,0,542.625,5.8835,51,54.5,0,0,0,1100
1206.875,50.59875,0.27,0,1,0,0,542.625,5.882625,51,54.5,0,0,0,1100
1081.75,50.7075,0.27,0,1,0,0,542.4375,5.884375,51,54.5,0,0,0,1100
1106.75,50.76,0.27375,0,1,0,0,542.0625,5.884375,51,54.5,0,0,0,1100
1249.125,50.6475,0.27,0,1,0,0,541.875,5.88525,51,54.5,0,0,0,1100
1056,50.70375,0.27,0,1,0,0,542.4375,5.88525,51,54.5,0,0,0,1100
1168.125,50.745,0.27375,0,1,0,0,542.4375,5.886125,51,54.5,0,0,0,1100
1189,50.59875,0.27375,0,1,0,0,542.4375,5.886125,51,54.5,0,0,0,1100
1135.875,50.65125,0.27375,0,1,0,0,542.4375,5.886125,51,54.5,0,0,0,1100
1218.625,50.6325,0.27375,0,1,0,0,542.4375,5.887875,51,54.5,0,0,0,1100
1282.125,50.46375,0.27,0,1,0,0,542.4375,5.88875,51,54.5,0,0,0,1100
1214.25,50.61,0.27,0,1,0,0,542.4375,5.88875,50,54.5,0,0,0,1100
1159,49.65,0.27375,0,1,0,0,542.4375,5.887,50,54.5,0,0,0,1100
1205.25,49.77,0.27375,0,1,0,0,542.4375,5.887,50,54.5,0,0,0,1100
1102.125,49.6575,0.27,0,1,0,0,542.625,5.887875,50,54.5,0,0,0,1100
1234.5,49.67625,0.27,0,1,0,0,542.4375,5.887875,50,54.5,0,0,0,1100
1140.5,49.7325,0.27,0,1,0,0,542.0625,5.887875,50,54.5,0,0,0,1100
1257.125,49.6725,0.27,0,1,0,0,541.875,5.887875,50,54.5,0,0,0,1100
1109.5,49.6875,0.27,0,1,0,0,542.25,5.88875,50,54.5,0,0,0,1100
1123.875,49.65,0.27,0,1,0,0,542.25,5.889625,50,54.5,0,0,0,1100
1237.75,49.7925,0.27,0,1,0,0,542.25,5.8905,50,54.5,0,0,0,1100
1043.5,49.7175,0.26625,0,1,0,0,542.4375,5.8905,50,54.5,0,0,0,1100
1168.625,49.65375,0.26625,0,1,0,0,542.25,5.89225,50,54.5,0,0,0,1100
1042.375,49.64625,0.27,0,1,0,0,542.25,5.8905,50,54.5,0,0,0,1100
1162.125,49.68,0.27,0,1,0,0,542.25,5.891375,50,54.5,0,0,0,1100
1177.125,49.6725,0.27,0,1,0,0,542.25,5.89225,50,54.5,0,0,0,1100
1115,49.6125,0.26625,0,1,0,0,541.875,5.893125,50,54.5,0,0,0,1100
1144,49.65375,0.26625,0,1,0,0,541.3125,5.891375,50,54.5,0,0,0,1100
1167.125,49.59,0.26625,0,1,0,0,541.5,5.89225,50,54.5,0,0,0,1100
1101.25,49.7025,0.2625,0,1,0,0,541.5,5.891375,50,54.5,0,0,0,1100
1090.5,49.76625,0.26625,0,1,0,0,541.5,5.891375,50,54.5,0,0,0,1100
1371.75,49.5825,0.26625,0,1,0,0,541.875,5.894,50,54.5,0,0,0,1100
1131,49.6125,0.27,0,1,0,0,541.875,5.893125,50,54.5,0,0,0,1100
1541.75,49.665,0.26625,0,1,0,0,541.875,5.894875,50,54.5,0,0,0,1100
1140.375,49.74,0.26625,0,1,0,0,541.875,5.894875,50,54.5,0,0,0,1100
1113.625,49.7925,0.26625,0,1,0,0,541.5,5.893125,50,54.5,0,0,0,1100
1167.75,49.66125,0.26625,0,1,0,0,541.875,5.89225,50,54.5,0,0,0,1100
1005.25,49.65375,0.26625,0,1,0,0,540.75,5.893125,50,54.5,0,0,0,1100
1217.5,49.725,0.27,0,1,0,0,541.5,5.893125,50,54.5,0,0,0,1100
1178.625,49.6875,0.26625,0,1,0,0,541.5,5.894,50,54.5,0,0,0,1100
1216.25,49.62375,0.26625,0,1,0,0,541.6875,5.894,50,54.5,0,0,0,1100
1120.75,49.785,0.27,0,1,0,0,542.0625,5.894875,50,54.5,0,0,0,1100
1115.375,49.7775,0.27,0,1,0,0,541.3125,5.894875,50,54.5,0,0,0,1100
1153.125,49.66875,0.26625,0,1,0,0,541.875,5.894,50,54.5,0,0,0,1100
1331.5,49.755,0.27,0,1,0,0,541.125,5.891375,50,54.5,0,0,0,1100
1033.625,49.7475,0.26625,0,1,0,0,541.5,5.8905,50,54.5,0,0,0,1100
1131.5,49.68375,0.26625,0,1,0,0,541.125,5.887875,50,54.5,0,0,0,1100
1120.625,49.63875,0.27,0,1,0,0,540.375,5.887875,50,54.5,0,0,0,1100
1077.25,49.695,0.27,0,1,0,0,541.5,5.887,50,54.5,0,0,0,1100
1115.125,49.74,0.27,0,1,0,0,540.9375,5.886125,50,54.5,0,0,0,1100
1122.375,49.7025,0.26625,0,1,0,0,540.75,5.88525,50,54.5,0,0,0,1100
1112.75,49.78125,0.26625,0,1,0,0,540.9375,5.884375,50,54.5,0,0,0,1100
1003.875,49.74,0.26625,0,1,0,0,540.5625,5.88525,50,54.5,0,0,0,1100
1218.125,49.6125,0.26625,0,1,0,0,541.125,5.88525,50,54.5,0,0,0,1100
1123.75,49.6725,0.26625,0,1,0,0,540.75,5.886125,50,54.5,0,0,0,1100
1172,49.7325,0.26625,0,1,0,0,540.5625,5.887,50,54.5,0,0,0,1100
1012,49.68375,0.26625,0,1,0,0,539.625,5.886125,50,54.5,0,0,0,1100
1188.25,49.66875,0.27,0,1,0,0,539.8125,5.887,50,54.5,0,0,0,1100
1129.75,49.665,0.26625,0,1,0,0,540.1875,5.88875,50,54.5,0,0,0,1100
1153.125,49.75125,0.26625,0,1,0,0,540.375,5.889625,50,54.5,0,0,0,1100
1161.125,49.65,0.26625,0,1,0,0,540.375,5.8905,50,54.5,0,0,0,1100
1166.25,49.74,0.26625,0,1,0,0,540.5625,5.891375,50,54.5,0,0,0,1100
1032.875,49.77,0.26625,0,1,0,0,540.1875,5.8905,50,54.5,0,0,0,1100
1009.125,49.695,0.27,0,1,0,0,540.375,5.89225,50,54.5,0,0,0,1100
1259.625,51.64125,0.27,0,1,0,0,539.625,5.89225,52,54.5,0,0,0,1100
1142,51.75,0.26625,0,1,0,0,539.8125,5.891375,52,54.5,0,0,0,1100
1164.125,51.65625,0.27,0,1,0,0,538.6875,5.889625,52,54.5,0,0,0,1100
1157,51.6225,0.26625,0,1,0,0,539.25,5.88875,52,54.5,0,0,0,1100
1189.75,51.675,0.26625,0,1,0,0,539.25,5.887,52,54.5,0,0,0,1100
1133.75,51.71625,0.26625,0,1,0,0,539.0625,5.887875,52,54.5,0,0,0,1100
1134.875,51.795,0.26625,0,1,0,0,539.25,5.88875,52,54.5,0,0,0,1100
1098.375,51.61875,0.2625,0,1,0,0,539.0625,5.88875,52,54.5,0,0,0,1100
1135.375,51.75,0.26625,0,1,0,0,539.0625,5.8905,52,54.5,0,0,0,1100
1102.875,51.67125,0.26625,0,1,0,0,539.25,5.8905,52,54.5,0,0,0,1100
1159.25,51.69,0.26625,0,1,0,0,539.25,5.893125,52,54.5,0,0,0,1100
1209.75,51.7125,0.26625,0,1,0,0,539.625,5.894,52,54.5,0,0,0,1100
1075.375,51.6225,0.26625,0,1,0,0,539.25,5.89575,52,54.5,0,0,0,1100
1185.5,51.75375,0.26625,0,1,0,0,538.3125,5.894875,52,54.5,0,0,0,1100
1187.375,51.8025,0.26625,0,1,0,0,538.5,5.894,52,54.5,0,0,0,1100
1116.625,51.6075,0.2625,0,1,0,0,539.4375,5.894875,52,54.5,0,0,0,1100
1183,51.69,0.26625,0,1,0,0,539.25,5.89575,52,54.5,0,0,0,1100
1286.5,51.58125,0.26625,0,1,0,0,539.4375,5.89575,52,54.5,0,0,0,1100
1384.5,51.66,0.26625,0,1,0,0,539.625,5.8975,52,54.5,0,0,0,1100
1328.25,51.5925,0.26625,0,1,0,0,539.8125,5.8975,52,54.5,0,0,0,1100
1219.75,51.6525,0.2625,0,1,0,0,539.625,5.89925,52,54.5,0,0,0,1100
1166.125,51.6525,0.2625,0,1,0,0,539.25,5.900125,52,54.5,0,0,0,1100
1169.25,51.6375,0.27,0,1,0,0,539.4375,5.901,52,54.5,0,0,0,1100
1188.625,51.765,0.26625,0,1,0,0,539.0625,5.900125,52,54.5,0,0,0,1100
1228.25,51.69375,0.26625,0,1,0,0,538.6875,5.900125,52,54.5,0,0,0,1100
1138.375,51.7575,0.26625,0,1,0,0,539.25,5.900125,52,54.5,0,0,0,1100
1100.625,51.69,0.26625,0,1,0,0,539.8125,5.901,52,54.5,0,0,0,1100
1147.5,51.7425,0.27,0,1,0,0,539.625,5.901875,52,54.5,0,0,0,1100
1178.5,51.79875,0.26625,0,1,0,0,539.625,5.90275,52,54.5,0,0,0,1100
1221,51.69,0.2625,0,1,0,0,539.4375,5.901875,52,54.5,0,0,0,1100
1186.25,51.64875,0.26625,0,1,0,0,539.625,5.903625,52,54.5,0,0,0,1100
1186.375,51.6975,0.26625,0,1,0,0,539.625,5.901875,52,54.5,0,0,0,1100
1267.625,51.705,0.2625,0,1,0,0,539.625,5.9045,52,54.5,0,0,0,1100
1162.5,51.66375,0.2625,0,1,0,0,539.8125,5.903625,52,54.5,0,0,0,1100
1233.75,51.6525,0.26625,0,1,0,0,539.625,5.9045,52,54.5,0,0,0,1100
1185.125,51.645,0.26625,0,1,0,0,539.25,5.90275,52,54.5,0,0,0,1100
1232.75,51.77625,0.2625,0,1,0,0,538.6875,5.901875,52,54.5,0,0,0,1100
1098.75,51.70125,0.26625,0,1,0,0,539.25,5.90275,52,54.5,0,0,0,1100
1229.875,51.7575,0.26625,0,1,0,0,539.8125,5.90275,52,54.5,0,0,0,1100
1168.625,51.63,0.26625,0,1,0,0,539.8125,5.90275,52,54.5,0,0,0,1100
1201,51.7575,0.26625,0,1,0,0,539.625,5.9045,52,54.5,0,0,0,1100
1163.875,51.675,0.2625,0,1,0,0,539.625,5.903625,52,54.5,0,0,0,1100
1202.125,51.70125,0.26625,0,1,0,0,539.25,5.9045,52,54.5,0,0,0,1100
1196.25,51.70125,0.26625,0,1,0,0,539.0625,5.90625,52,54.5,0,0,0,1100
1168.75,51.60375,0.26625,0,1,0,0,539.0625,5.908,52,54.5,0,0,0,1100
1130.75,51.6525,0.26625,0,1,0,0,539.0625,5.908,52,54.5,0,0,0,1100
1108,51.735,0.26625,0,1,0,0,538.3125,5.907125,52,54.5,0,0,0,1100
1151.625,51.67125,0.2625,0,1,0,0,538.6875,5.90625,52,54.5,0,0,0,1100
1095.5,51.74625,0.26625,0,1,0,0,539.0625,5.90625,52,54.5,0,0,0,1100
1185.125,51.735,0.26625,0,1,0,0,538.5,5.905375,52,54.5,0,0,0,1100
1250.25,51.70875,0.2625,0,1,0,0,539.0625,5.90625,52,54.5,0,0,0,1100
1140.625,51.675,0.26625,0,1,0,0,538.125,5.905375,52,54.5,0,0,0,1100
1199.25,51.6225,0.26625,0,1,0,0,538.3125,5.90625,52,54.5,0,0,0,1100
1288.875,51.70875,0.26625,0,1,0,0,538.3125,5.908,52,54.5,0,0,0,1100
1194.75,51.68625,0.2625,0,1,0,0,538.6875,5.908875,52,54.5,0,0,0,1100
1225.375,51.66,0.2625,0,1,0,0,538.5,5.90975,52,54.5,0,0,0,1100
1157.75,51.70125,0.26625,0,1,0,0,537.9375,5.907125,52,54.5,0,0,0,1100
1145.875,51.82125,0.2625,0,1,0,0,538.875,5.907125,52,54.5,0,0,0,1100
1144.5,51.6675,0.25875,0,1,0,0,539.0625,5.908,52,54.5,0,0,0,1100
1188.625,51.6525,0.2625,0,1,0,0,538.875,5.908,52,54.5,0,0,0,1100
1166.625,51.6525,0.2625,0,1,0,0,539.25,5.908,52,54.5,0,0,0,1100
1158,51.69,0.25875,0,1,0,0,538.875,5.907125,52,54.5,0,0,0,1100
1236.125,51.61875,0.25875,0,1,0,0,538.6875,5.90625,52,54.5,0,0,0,1100
1148.125,51.72375,0.2625,0,1,0,0,538.6875,5.905375,52,54.5,0,0,0,1100
1009,51.64875,0.25875,0,1,0,0,537.9375,5.903625,52,54.5,0,0,0,1100
1514.5,51.6825,0.25875,0,1,0,0,537.75,5.901875,52,54.5,0,0,0,1100
1268,51.69375,0.25875,0,1,0,0,538.5,5.900125,52,54.5,0,0,0,1100
1124.375,51.765,0.25875,0,1,0,0,538.6875,5.89925,52,54.5,0,0,0,1100
1115.625,51.65625,0.25875,0,1,0,0,538.3125,5.900125,52,54.5,0,0,0,1100
1105.875,51.68625,0.25875,0,1,0,0,538.125,5.901,52,54.5,0,0,0,1100
1194.875,51.74625,0.25875,0,1,0,0,538.3125,5.901,52,54.5,0,0,0,1100
1247.875,51.70125,0.255,0,1,0,0,538.5,5.901875,52,54.5,0,0,0,1100
1271.375,51.675,0.25875,0,1,0,0,538.125,5.90275,52,54.5,0,0,0,1100
1075,51.55125,0.255,0,1,0,0,538.125,5.90625,52,54.5,0,0,0,1100
1119.5,51.70875,0.255,0,1,0,0,537.5625,5.90625,52,54.5,0,0,0,1100
1118.25,51.75,0.25875,0,1,0,0,537.5625,5.907125,52,54.5,0,0,0,1100
1145.625,51.735,0.25875,0,1,0,0,537.9375,5.905375,52,54.5,0,0,0,1100
1178.5,51.66,0.2625,0,1,0,0,537.75,5.905375,52,54.5,0,0,0,1100
1200.375,51.7125,0.25875,0,1,0,0,538.125,5.905375,52,54.5,0,0,0,1100
1268.75,51.63,0.25875,0,1,0,0,537.75,5.90625,52,54.5,0,0,0,1100
1109.875,51.615,0.255,0,1,0,0,537.9375,5.908875,52,54.5,0,0,0,1100
1179.25,51.67875,0.25875,0,1,0,0,537.9375,5.910625,52,54.5,0,0,0,1100
1154.125,51.61875,0.25875,0,1,0,0,537.5625,5.912375,52,54.5,0,0,0,1100
1182.875,51.66375,0.255,0,1,0,0,537.5625,5.914125,52,54.5,0,0,0,1100
1201,51.79125,0.25875,0,1,0,0,537.75,5.912375,52,54.5,0,0,0,1100
1128.625,51.63,0.25875,0,1,0,0,537.5625,5.91325,52,54.5,0,0,0,1100
1151.625,51.74625,0.2625,0,1,0,0,537.75,5.91325,52,54.5,0,0,0,1100
1154.875,51.615,0.25875,0,1,0,0,537.9375,5.914125,52,54.5,0,0,0,1100
1158.375,51.7275,0.25875,0,1,0,0,537.5625,5.914125,52,54.5,0,0,0,1100
1188.875,51.72375,0.25875,0,1,0,0,537.75,5.915,52,54.5,0,0,0,1100
1136.375,51.62625,0.25125,0,1,0,0,537.5625,5.915,52,54.5,0,0,0,1100
1130.25,51.6225,0.255,0,1,0,0,537,5.914125,52,54.5,0,0,0,1100
1142.75,51.6675,0.255,0,1,0,0,536.625,5.914125,52,54.5,0,0,0,1100
1241.875,51.59625,0.255,0,1,0,0,537.375,5.91325,52,54.5,0,0,0,1100
1277.375,51.70875,0.255,0,1,0,0,537.5625,5.914125,52,54.5,0,0,0,1100
1441.125,51.645,0.255,0,1,0,0,537.75,5.915,52,54.5,0,0,0,1100
1290.875,51.73875,0.255,0,1,0,0,537.5625,5.917625,52,54.5,0,0,0,1100
1124.75,51.70125,0.25125,0,1,0,0,537.9375,5.917625,52,54.5,0,0,0,1100
1237.5,51.63,0.255,0,1,0,0,538.3125,5.917625,52,54.5,0,0,0,1100
1293.5,51.75375,0.25125,0,1,0,0,537.375,5.91675,52,54.5,0,0,0,1100
1285.5,51.64875,0.25125,0,1,0,0,537.75,5.917625,52,54.5,0,0,0,1100
1124,51.70125,0.255,0,1,0,0,537.75,5.9185,52,54.5,0,0,0,1100
1201.875,51.5475,0.25125,0,1,0,0,537.5625,5.917625,52,54.5,0,0,0,1100
1406.25,51.69375,0.255,0,1,0,0,537.5625,5.917625,52,54.5,0,0,0,1100
1116.625,51.70125,0.255,0,1,0,0,537.1875,5.917625,52,54.5,0,0,0,1100
1214.125,51.73125,0.25125,0,1,0,0,537.5625,5.9185,52,54.5,0,0,0,1100
1346.125,51.69,0.25125,0,1,0,0,537.5625,5.919375,52,54.5,0,0,0,1100
1209.25,51.61125,0.255,0,1,0,0,537.5625,5.92025,52,54.5,0,0,0,1100
1057.625,51.6525,0.25125,0,1,0,0,536.8125,5.922,52,54.5,0,0,0,1100
1146.125,51.72,0.25125,0,1,0,0,536.625,5.922875,52,54.5,0,0,0,1100
1099.25,51.72,0.255,0,1,0,0,537.5625,5.921125,52,54.5,0,0,0,1100
1402,51.7725,0.25125,0,1,0,0,537.75,5.922,52,54.5,0,0,0,1100
1385.625,51.61125,0.2475,0,1,0,0,537.375,5.922875,52,54.5,0,0,0,1100
1340.25,51.65625,0.25125,0,1,0,0,537.75,5.92375,52,54.5,0,0,0,1100
1363.75,51.68625,0.255,0,1,0,0,537.5625,5.924625,52,54.5,0,0,0,1100
1241.75,51.76875,0.25125,0,1,0,0,537.5625,5.9255,52,54.5,0,0,0,1100
1179.5,51.645,0.255,0,1,0,0,537,5.9255,52,54.5,0,0,0,1100
1186.625,51.64125,0.2475,0,1,0,0,536.625,5.9255,52,54.5,0,0,0,1100
1245.25,51.71625,0.2475,0,1,0,0,537.5625,5.926375,52,54.5,0,0,0,1100
1181.5,51.6225,0.2475,0,1,0,0,537.5625,5.929,52,54.5,0,0,0,1100
1197.375,51.61875,0.2475,0,1,0,0,537.5625,5.931625,52,54.5,0,0,0,1100
1140,51.6975,0.25125,0,1,0,0,537.75,5.931625,52,54.5,0,0,0,1100
1076.75,51.6825,0.255,0,1,0,0,537.9375,5.9325,52,54.5,0,0,0,1100
1157.125,51.645,0.2475,0,1,0,0,537.9375,5.9325,52,54.5,0,0,0,1100
1209.625,51.74625,0.2475,0,1,0,0,537.5625,5.933375,52,54.5,0,0,0,1100
1081,51.7275,0.2475,0,1,0,0,537.1875,5.933375,52,54.5,0,0,0,1100
1249.625,51.61875,0.24375,0,1,0,0,537.375,5.93425,52,54.5,0,0,0,1100
1126.75,51.58875,0.25125,0,1,0,0,537.9375,5.93425,52,54.5,0,0,0,1100
1100.375,51.73875,0.2475,0,1,0,0,537.9375,5.93425,52,54.5,0,0,0,1100
1241.375,51.705,0.2475,0,1,0,0,537.9375,5.93775,52,54.5,0,0,0,1100
1087.25,51.72,0.2475,0,1,0,0,537.9375,5.93775,52,54.5,0,0,0,1100
1183.875,51.70125,0.2475,0,1,0,0,537.9375,5.93775,52,54.5,0,0,0,1100
1286.125,51.69375,0.25125,0,1,0,0,537.75,5.93775,52,54.5,0,0,0,1100
1178.375,51.6225,0.25125,0,1,0,0,537.9375,5.936875,52,54.5,0,0,0,1100
1213,51.6,0.2475,0,1,0,0,538.125,5.936875,52,54.5,0,0,0,1100
1098.25,51.61875,0.25125,0,1,0,0,537.75,5.93775,52,54.5,0,0,0,1100
